auid,indexed_name,surname,given_name,db_title,doi,cited_by,pub_date,parsed_title,ds_clean,title,affiliation,af_name,af_country,af_city,af_state,af_type,af_postal
-1186799974,Kanda T.,Kanda,Takayuki,The power of human gaze on infant learning,10.1016/j.cognition.2013.03.011,47,2013-08-01,The power of human gaze on infant learning,Gaze following (combined),,60001271,Advanced Telecommunications Research Institute International (ATR),Japan,Kyoto,Kyoto,comp,619-0288
873512724,Ishiguro H.,Ishiguro,Hiroshi,The power of human gaze on infant learning,10.1016/j.cognition.2013.03.011,47,2013-08-01,The power of human gaze on infant learning,Gaze following (combined),,60001271,Advanced Telecommunications Research Institute International (ATR),Japan,Kyoto,Kyoto,comp,619-0288
873512724,Ishiguro H.,Ishiguro,Hiroshi,The power of human gaze on infant learning,10.1016/j.cognition.2013.03.011,47,2013-08-01,The power of human gaze on infant learning,Gaze following (combined),,60024322,Osaka University,Japan,Suita,Osaka,univ,565-0871
-1583588946,Itakura S.,Itakura,Shoji,The power of human gaze on infant learning,10.1016/j.cognition.2013.03.011,47,2013-08-01,The power of human gaze on infant learning,Gaze following (combined),,60011001,Kyoto University,Japan,Kyoto,Kyoto,univ,606-8501
887543524,Hernik M.,Hernik,Mikołaj,Infant gaze following depends on communicative signals: An eye-tracking study of 5- to 7-month-olds in Vanuatu,10.1111/desc.12779,24,2019-07-01,Infant gaze following depends on communicative signals: An eye-tracking study of 5- to 7-month-olds in Vanuatu,Gaze following (combined),,60009563,Central European University,Austria,Vienna,Vienna,univ,1100
-1945475564,Broesch T.,Broesch,Tanya,Infant gaze following depends on communicative signals: An eye-tracking study of 5- to 7-month-olds in Vanuatu,10.1111/desc.12779,24,2019-07-01,Infant gaze following depends on communicative signals: An eye-tracking study of 5- to 7-month-olds in Vanuatu,Gaze following (combined),,60018491,Simon Fraser University,Canada,Burnaby,BC,univ,V5A 1S6
-2082203143,Gredeback G.,Gredebäck,Gustaf,The microstructure of infants' gaze as they view adult shifts in overt attention,10.1080/15250000802329529,55,2008-10-13,The Microstructure of Infants' Gaze as They View Adult Shifts in Overt Attention,Gaze following (combined),,60010348,Universitetet i Oslo,Norway,Oslo,Oslo,univ,0316
-1339036884,Theuring C.,Theuring,Carolin,The microstructure of infants' gaze as they view adult shifts in overt attention,10.1080/15250000802329529,55,2008-10-13,The Microstructure of Infants' Gaze as They View Adult Shifts in Overt Attention,Gaze following (combined),,60025323,Max Planck Institute for Human Cognitive and Brain Sciences,Germany,Leipzig,Sachsen,resi,04103
-2083979255,Hauf P.,Hauf,Petra,The microstructure of infants' gaze as they view adult shifts in overt attention,10.1080/15250000802329529,55,2008-10-13,The Microstructure of Infants' Gaze as They View Adult Shifts in Overt Attention,Gaze following (combined),,60032048,St. Francis Xavier University,Canada,Antigonish,NS,univ,B2G 2W5
-788586853,Kenward B.,Kenward,Ben,The microstructure of infants' gaze as they view adult shifts in overt attention,10.1080/15250000802329529,55,2008-10-13,The Microstructure of Infants' Gaze as They View Adult Shifts in Overt Attention,Gaze following (combined),,60003858,Uppsala Universitet,Sweden,Uppsala,Uppsala,univ,751 05
-2082731641,Senju A.,Senju,Atsushi,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60009016,"Birkbeck, University of London",United Kingdom,London,NA,univ,WC1E 7HX
-186195048,Vernetti A.,Vernetti,Angélina,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60009016,"Birkbeck, University of London",United Kingdom,London,NA,univ,WC1E 7HX
614757852,Ganea N.,Ganea,Natasa,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60009016,"Birkbeck, University of London",United Kingdom,London,NA,univ,WC1E 7HX
-945226476,Hudry K.,Hudry,Kristelle,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60006925,La Trobe University,Australia,Melbourne,Victoria,univ,3086
1380300870,Tucker L.,Tucker,Leslie,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60009016,"Birkbeck, University of London",United Kingdom,London,NA,univ,WC1E 7HX
-1583020818,Charman T.,Charman,Tony,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60011520,King's College London,United Kingdom,London,NA,univ,WC2R 2LS
1713091432,Johnson M.H.,Johnson,Mark H.,Early social experience affects the development of eye gaze processing,10.1016/j.cub.2015.10.019,33,2015-12-07,Early Social Experience Affects the Development of Eye Gaze Processing,Gaze following (combined),,60009016,"Birkbeck, University of London",United Kingdom,London,NA,univ,WC1E 7HX
2014295620,Kano F.,Kano,Fumihiro,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",10.1016/j.anbehav.2014.03.011,53,2014-01-01,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",Gaze following (combined),,60005807,Max-Planck-Institut für evolutionäre Anthropologie,Germany,Leipzig,Sachsen,resi,04103
2014295620,Kano F.,Kano,Fumihiro,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",10.1016/j.anbehav.2014.03.011,53,2014-01-01,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",Gaze following (combined),,60015540,Japan Society for the Promotion of Science,Japan,Tokyo,Tokyo,resi,102-8471
1218855832,Call J.,Call,Josep,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",10.1016/j.anbehav.2014.03.011,53,2014-01-01,"Cross-species variation in gaze following and conspecific preference among great apes, human infants and adults",Gaze following (combined),,60005807,Max-Planck-Institut für evolutionäre Anthropologie,Germany,Leipzig,Sachsen,resi,04103
-451663148,De Bordes P.F.,De Bordes,Pieter F.,Toddlers' gaze following through attention modulation: Intention is in the eye of the beholder,10.1016/j.jecp.2012.09.008,20,2013-10-01,Toddlers’ gaze following through attention modulation: Intention is in the eye of the beholder,Gaze following (combined),,60007989,Universiteit Utrecht,Netherlands,Utrecht,NA,univ,3584 CS
-5334392,Cox R.F.A.,Cox,Ralf F.A.,Toddlers' gaze following through attention modulation: Intention is in the eye of the beholder,10.1016/j.jecp.2012.09.008,20,2013-10-01,Toddlers’ gaze following through attention modulation: Intention is in the eye of the beholder,Gaze following (combined),,60010023,Rijksuniversiteit Groningen,Netherlands,Groningen,Groningen,univ,9700 AB
-1491255076,Hasselman F.,Hasselman,Fred,Toddlers' gaze following through attention modulation: Intention is in the eye of the beholder,10.1016/j.jecp.2012.09.008,20,2013-10-01,Toddlers’ gaze following through attention modulation: Intention is in the eye of the beholder,Gaze following (combined),,60016529,Radboud Universiteit,Netherlands,Nijmegen,Gelderland,univ,6525 XZ
-1987058518,Cillessen A.H.N.,Cillessen,Antonius H.N.,Toddlers' gaze following through attention modulation: Intention is in the eye of the beholder,10.1016/j.jecp.2012.09.008,20,2013-10-01,Toddlers’ gaze following through attention modulation: Intention is in the eye of the beholder,Gaze following (combined),,60016529,Radboud Universiteit,Netherlands,Nijmegen,Gelderland,univ,6525 XZ
1358856983,Ishikawa M.,Ishikawa,Mitsuhiko,Physiological arousal predicts gaze following in infants,10.1098/rspb.2018.2746,13,2019-02-13,Physiological arousal predicts gaze following in infants,Gaze following (combined),,60011001,Kyoto University,Japan,Kyoto,Kyoto,univ,606-8501
1358856983,Ishikawa M.,Ishikawa,Mitsuhiko,Physiological arousal predicts gaze following in infants,10.1098/rspb.2018.2746,13,2019-02-13,Physiological arousal predicts gaze following in infants,Gaze following (combined),,60015540,Japan Society for the Promotion of Science,Japan,Tokyo,Tokyo,resi,102-8471
-1583588946,Itakura S.,Itakura,Shoji,Physiological arousal predicts gaze following in infants,10.1098/rspb.2018.2746,13,2019-02-13,Physiological arousal predicts gaze following in infants,Gaze following (combined),,60011001,Kyoto University,Japan,Kyoto,Kyoto,univ,606-8501
1692234432,Okumura Y.,Okumura,Yuko,Ostension affects infant learning more than attention,10.1016/j.cognition.2019.104082,10,2020-02-01,Ostension affects infant learning more than attention,Gaze following (combined),,60025555,Nippon Telegraph and Telephone Corporation,Japan,Tokyo,NA,comp,100-8116
1743242132,Kanakogi Y.,Kanakogi,Yasuhiro,Ostension affects infant learning more than attention,10.1016/j.cognition.2019.104082,10,2020-02-01,Ostension affects infant learning more than attention,Gaze following (combined),,60032253,Otemon Gakuin University,Japan,Ibaraki,Osaka,univ,567-8502
61100708,Kobayashi T.,Kobayashi,Tessei,Ostension affects infant learning more than attention,10.1016/j.cognition.2019.104082,10,2020-02-01,Ostension affects infant learning more than attention,Gaze following (combined),,60025555,Nippon Telegraph and Telephone Corporation,Japan,Tokyo,NA,comp,100-8116
-1583588946,Itakura S.,Itakura,Shoji,Ostension affects infant learning more than attention,10.1016/j.cognition.2019.104082,10,2020-02-01,Ostension affects infant learning more than attention,Gaze following (combined),,60010726,Doshisha University,Japan,Kyoto,Kyoto,univ,602-8580
1692234432,Okumura Y.,Okumura,Yuko,Individual differences in object-processing explain the relationship between early gaze-following and later language development,10.1016/j.cognition.2017.06.005,12,2017-09-01,Individual differences in object-processing explain the relationship between early gaze-following and later language development,Gaze following (combined),,60025555,Nippon Telegraph and Telephone Corporation,Japan,Tokyo,NA,comp,100-8116
1743242132,Kanakogi Y.,Kanakogi,Yasuhiro,Individual differences in object-processing explain the relationship between early gaze-following and later language development,10.1016/j.cognition.2017.06.005,12,2017-09-01,Individual differences in object-processing explain the relationship between early gaze-following and later language development,Gaze following (combined),,60025555,Nippon Telegraph and Telephone Corporation,Japan,Tokyo,NA,comp,100-8116
61100708,Kobayashi T.,Kobayashi,Tessei,Individual differences in object-processing explain the relationship between early gaze-following and later language development,10.1016/j.cognition.2017.06.005,12,2017-09-01,Individual differences in object-processing explain the relationship between early gaze-following and later language development,Gaze following (combined),,60025555,Nippon Telegraph and Telephone Corporation,Japan,Tokyo,NA,comp,100-8116
-1583588946,Itakura S.,Itakura,Shoji,Individual differences in object-processing explain the relationship between early gaze-following and later language development,10.1016/j.cognition.2017.06.005,12,2017-09-01,Individual differences in object-processing explain the relationship between early gaze-following and later language development,Gaze following (combined),,60011001,Kyoto University,Japan,Kyoto,Kyoto,univ,606-8501
