ds_clean,long_cite,short_cite,same_infant,study_ID,unique_row,d_calc,d_var_calc,mean_age_months,response_mode,behavioral_measure,stimuli_naturalness,exposure_phase
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical3,Johnsonetal2003,85,0.28338807314352527,0.00925386,12.024887574693524,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical4,Johnsonetal2003,86,0.07874007874011811,0.0248775,12.123452226945112,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical4,Johnsonetal2003,87,0.6194408779193572,0.0239143920254688,12.123452226945112,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W. & Aslin, R.N. (1995). Infants′ detection of the sound patterns of words in fluent speech. Cognitive Psychology, 29(1), 1-23. DOI: 10.1006/cogp.1995.1010",Jusczyk & Aslin (1995),1,JusczykAslin1995,88,0.5262283349676427,0.0520972731275587,7.556623339288281,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W. & Aslin, R.N. (1995). Infants′ detection of the sound patterns of words in fluent speech. Cognitive Psychology, 29(1), 1-23. DOI: 10.1006/cogp.1995.1010",Jusczyk & Aslin (1995),2,JusczykAslin1995,89,0.1456804651539152,0.01625384529015544,5.749604714675866,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W. & Aslin, R.N. (1995). Infants′ detection of the sound patterns of words in fluent speech. Cognitive Psychology, 29(1), 1-23. DOI: 10.1006/cogp.1995.1010",Jusczyk & Aslin (1995),3,JusczykAslin1995,90,0.16497567103883992,0.0256547024423899,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W. & Aslin, R.N. (1995). Infants′ detection of the sound patterns of words in fluent speech. Cognitive Psychology, 29(1), 1-23. DOI: 10.1006/cogp.1995.1010",Jusczyk & Aslin (1995),4,JusczykAslin1995,91,0.5573231555331022,0.03206093881861197,7.753752643791453,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P. W., Hohne, E. A., & Bauman, A. (1999). Infants’ sensitivity to allophonic cues for word segmentation. Perception & psychophysics, 61(8), 1465-1476.","Jusczyk, et al. (1999a)",1,JusczykHohneBauman1999,93,0.6064594685039416,0.0402970575695434,8.936528470810488,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P. W., Hohne, E. A., & Bauman, A. (1999). Infants’ sensitivity to allophonic cues for word segmentation. Perception & psychophysics, 61(8), 1465-1476.","Jusczyk, et al. (1999a)",2,JusczykHohneBauman1999,94,0.5545538747497849,0.03990687500000001,9.067948007145937,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P. W., Hohne, E. A., & Bauman, A. (1999). Infants’ sensitivity to allophonic cues for word segmentation. Perception & psychophysics, 61(8), 1465-1476.","Jusczyk, et al. (1999a)",3,JusczykHohneBauman1999,95,0.755865194931444,0.04494683689393228,9.26507731164911,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P. W., Hohne, E. A., & Bauman, A. (1999). Infants’ sensitivity to allophonic cues for word segmentation. Perception & psychophysics, 61(8), 1465-1476.","Jusczyk, et al. (1999a)",3,JusczykHohneBauman1999,96,0.8951639676539712,0.062906277253875,9.26507731164911,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P. W., Hohne, E. A., & Bauman, A. (1999). Infants’ sensitivity to allophonic cues for word segmentation. Perception & psychophysics, 61(8), 1465-1476.","Jusczyk, et al. (1999a)",4,JusczykHohneBauman1999,97,1.226080738311443,0.0793461304345486,10.38214337050042,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P. W., Hohne, E. A., & Bauman, A. (1999). Infants’ sensitivity to allophonic cues for word segmentation. Perception & psychophysics, 61(8), 1465-1476.","Jusczyk, et al. (1999a)",4,JusczykHohneBauman1999,98,0.8105144380696332,0.06001430216498611,10.38214337050042,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",1,JusczykHoustonNewsome1999,99,0.4087346255701549,0.02690088772791614,7.490913571120557,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",2,JusczykHoustonNewsome1999,100,0.7558640815732255,0.04462474385442783,7.4580586870366945,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",3,JusczykHoustonNewsome1999,101,-0.15737509850041229,0.0236326661672503,7.425203802952833,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",4,JusczykHoustonNewsome1999,102,0.29518631232023285,0.03445001323710871,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",5,JusczykHoustonNewsome1999,103,0.2899134073147397,0.04926505526126754,7.556623339288281,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",6,JusczykHoustonNewsome1999,104,0.31094629868230883,0.04822646624717141,7.720897759707591,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",7,JusczykHoustonNewsome1999,105,-0.16417659291900644,0.01927021416796861,7.359494034785109,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",8,JusczykHoustonNewsome1999,106,0.7740893058851717,0.04625251933095389,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",9,JusczykHoustonNewsome1999,107,0.34083421051962753,0.03653193693042787,7.4580586870366945,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",10,JusczykHoustonNewsome1999,108,-0.2308539353803657,0.05747545803084587,7.359494034785109,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",11,JusczykHoustonNewsome1999,109,0.8566135000149983,0.09362644461962127,7.4580586870366945,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",12,JusczykHoustonNewsome1999,110,0.6022972590924474,0.02821989577313072,10.480708022752006,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",13,JusczykHoustonNewsome1999,111,0.2312368468156444,0.0376346399526092,10.480708022752006,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",14,JusczykHoustonNewsome1999,112,-0.01347848445119495,0.02212766073214794,10.349288486416558,behavior,looking,NA,familiarization
Word Segmentation (combined),"Jusczyk, P.W., Houston, D.M., & Newsome, M. (1999). The beginnings of word segmentation in English-learning infants. Cognitive Psychology, 39(3), 159-207. DOI: 10.1006/cogp.1999.0716","Jusczyk, et al. (1999b)",15,JusczykHoustonNewsome1999,113,0.7582926734345029,0.03180915162050928,10.546417790919731,behavior,looking,NA,familiarization
Word Segmentation (combined),"Katz-Gershon, S. (2007). Word Extraction in Infant and Adult Directed Speech: Does Dialect Matter? Doctoral Dissertation, Wayne State University.",Katz-Gershon (2007),1,Katz-Gershon2007,114,-0.5562119358344229,0.05918781931139613,7.995564590648679,behavior,looking,NA,familiarization
Word Segmentation (combined),"Katz-Gershon, S. (2007). Word Extraction in Infant and Adult Directed Speech: Does Dialect Matter? Doctoral Dissertation, Wayne State University.",Katz-Gershon (2007),2,Katz-Gershon2007,115,0.00841368165291785,0.07829816046371739,7.995564590648679,behavior,looking,NA,familiarization
Word Segmentation (combined),"Katz-Gershon, S. (2007). Word Extraction in Infant and Adult Directed Speech: Does Dialect Matter? Doctoral Dissertation, Wayne State University.",Katz-Gershon (2007),3,Katz-Gershon2007,116,0.22703470092784317,0.0540495056570436,7.995564590648679,behavior,looking,NA,familiarization
Word Segmentation (combined),"Katz-Gershon, S. (2007). Word Extraction in Infant and Adult Directed Speech: Does Dialect Matter? Doctoral Dissertation, Wayne State University.",Katz-Gershon (2007),4,Katz-Gershon2007,117,-0.613855994612521,0.03436050746630399,7.995564590648679,behavior,looking,NA,familiarization
Word Segmentation (combined),"Kim, Y.U. (2012) Segmentation of vowel-initial words is facilitated by function words. Master Thesis, UCLA.",Kim (2012),1,Kim2012,118,0.26686929238715185,0.05313476713810059,7.819462411959178,behavior,looking,NA,familiarization
Word Segmentation (combined),"Kim, Y.U. (2012) Segmentation of vowel-initial words is facilitated by function words. Master Thesis, UCLA.",Kim (2012),2,Kim2012,119,1.004914093090437,0.08242848815286799,11.269225240764698,behavior,looking,NA,familiarization
Word Segmentation (combined),"Kim, Y.U. (2012) Segmentation of vowel-initial words is facilitated by function words. Master Thesis, UCLA.",Kim (2012),3,Kim2012,120,-0.14540447004281062,0.05406318958463846,10.993901312141931,behavior,looking,NA,familiarization
Word Segmentation (combined),"Kim, Y.U. (2012) Segmentation of vowel-initial words is facilitated by function words. Master Thesis, UCLA.",Kim (2012),4,Kim2012,121,-0.4006343157482193,0.09903207399234512,10.993901312141931,behavior,looking,NA,familiarization
Word Segmentation (combined),"Kuijpers, C.T.L., Coolen, R., Houston, D.M., & Cutler, A. (1998). Using the head-turning technique to explore cross-linguistic performance differences. In: C. Rovee-Collier; L. Lipsitt; H. Hayne (Eds.), Advances in Infancy Research, Vol. 12, 205-220",Kuijpers et al. (1998),1,Kuijpersetal1998,122,0.05769064089637144,0.02380133151764654,7.456087393991662,behavior,looking,NA,familiarization
Word Segmentation (combined),"Kuijpers, C.T.L., Coolen, R., Houston, D.M., & Cutler, A. (1998). Using the head-turning technique to explore cross-linguistic performance differences. In: C. Rovee-Collier; L. Lipsitt; H. Hayne (Eds.), Advances in Infancy Research, Vol. 12, 205-220",Kuijpers et al. (1998),2,Kuijpersetal1998,123,-0.1368687746442082,0.01748391591401265,7.521797162159386,behavior,looking,NA,familiarization
Word Segmentation (combined),"Nivedita Mani & Wiebke Pätzold (2016). Sixteen-month-old infants’ segment words from infant- and adult-directed speech, Language Learning and Development, DOI: 10.1080/15475441.2016.1171717",Mani & Pätzold (2016),1,mani2016,124,0.39512304832072,0.03966794530506867,16.881496539970023,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Nivedita Mani & Wiebke Pätzold (2016): Sixteen-month-old infants’ segment words from infant- and adult-directed speech, Language Learning and Development, DOI: 10.1080/15475441.2016.1171717",Mani & Pätzold (2016),2,mani2016,125,0.627028777023232,0.08251326204198438,16.881496539970023,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Marquis, A. & Shi, R. (2008). Segmentation of verb forms in preverbal infants. The Journal of the Acoustical Society of America, 123(4), EL105-EL110. DOI: 10.1121/1.2884082",Marquis & Shi (2008),1,MarquisShi2008,126,0.4930611460663805,0.08084716543000915,11.33493500893242,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Marquis, A. & Shi, R. (2008). Segmentation of verb forms in preverbal infants. The Journal of the Acoustical Society of America, 123(4), EL105-EL110. DOI: 10.1121/1.2884082",Marquis & Shi (2008),2,MarquisShi2008,127,-0.17985900386460077,0.01526091441472395,8.31228567321711,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Marquis, A. & Shi, R. (2009). The recognition of verb roots and bound morphemes when vowel alternations are at play. In J. Chandlee, M. Franchini, S. Lord, & M. Rheiner (Eds.), A supplement to the Proceedings of the 33rd Boston University Conference on Language Development.",Marquis & Shi (2009),1,MarquisShi2009,128,0.5378753599789823,0.03750443007726624,11.33493500893242,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Marquis, A. & Shi, R. (2009). The recognition of verb roots and bound morphemes when vowel alternations are at play. In J. Chandlee, M. Franchini, S. Lord, & M. Rheiner (Eds.), A supplement to the Proceedings of the 33rd Boston University Conference on Language Development.",Marquis & Shi (2009),2,MarquisShi2009,129,-0.25398789544313727,0.07199310350723857,11.30208012484856,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Marquis, A. & Shi, R. (2012). Initial morphological learning in preverbal infants. Cognition, 122(1), 61-66. DOI: 10.1016/j.cognition.2011.07.004",Marquis & Shi (2012),1,MarquisShi2012,130,0.5153041358434275,0.06742307351304191,11.433499661184008,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Marquis, A. & Shi, R. (2012). Initial morphological learning in preverbal infants. Cognition, 122(1), 61-66. DOI: 10.1016/j.cognition.2011.07.004",Marquis & Shi (2012),2,MarquisShi2012,131,0.5551751548825017,0.0401318578937128,11.33493500893242,eye-tracking,looking,NA,familiarization
